Variable,Value
snp1,chr22:36532234
snp2,chr22:36560310
snp3,chr22:36549489
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.3014
interaction_effect_size,0.1294
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,35875984
searchrange_chr22_end,36943068
freq_snp1,0.7932
freq_snp2,0.3201
freq_S,0.2773
freq_K1,0.5159
freq_K2,0.0427
freq_O,0.1640
test1a_b_clade_min_p0.5,0.2002
test1a_r2_clade_min_p0.5,0.0071
test1a_b_mut_min_p0.5,0.2402
test1a_r2_mut_min_p0.5,0.0056
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[36516421]
test1a_b_clade_min_p0.8,0.2344
test1a_r2_clade_min_p0.8,0.0071
test1a_b_mut_min_p0.8,0.2813
test1a_r2_mut_min_p0.8,0.0056
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[36516421]
test1a_b_clade_min_p0.9,0.2522
test1a_r2_clade_min_p0.9,0.0071
test1a_b_mut_min_p0.9,0.3027
test1a_r2_mut_min_p0.9,0.0056
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[36516421]
test1a_b_clade_min_p0.95,0.2670
test1a_r2_clade_min_p0.95,0.0071
test1a_b_mut_min_p0.95,0.3204
test1a_r2_mut_min_p0.95,0.0056
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[36516421]
test1b_b_min,0.0152
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.5192
