Variable,Value
snp1,chr22:39871359
snp2,chr22:39941878
snp3,chr22:39943920
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,-5.6903
interaction_effect_size,-0.1601
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39337654
searchrange_chr22_end,42328044
freq_snp1,0.4364
freq_snp2,0.8569
freq_S,0.3469
freq_K1,0.0895
freq_K2,0.5099
freq_O,0.0537
test1a_b_clade_min_p0.5,0.2676
test1a_r2_clade_min_p0.5,0.0033
test1a_b_mut_min_p0.5,0.2702
test1a_r2_mut_min_p0.5,0.0034
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[39880925]
test1a_b_clade_min_p0.8,0.3131
test1a_r2_clade_min_p0.8,0.0033
test1a_b_mut_min_p0.8,0.3162
test1a_r2_mut_min_p0.8,0.0034
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[39880925]
test1a_b_clade_min_p0.9,0.3369
test1a_r2_clade_min_p0.9,0.0033
test1a_b_mut_min_p0.9,0.3402
test1a_r2_mut_min_p0.9,0.0034
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[39880925]
test1a_b_clade_min_p0.95,0.3566
test1a_r2_clade_min_p0.95,0.0033
test1a_b_mut_min_p0.95,0.3601
test1a_r2_mut_min_p0.95,0.0034
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[39880925]
test1b_b_min,0.0404
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.5159
