Variable,Value
snp1,chr22:49350486
snp2,chr22:49358427
snp3,chr22:49350799
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.2246
interaction_effect_size,0.0739
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,49135081
searchrange_chr22_end,49556474
freq_snp1,0.4026
freq_snp2,0.5517
freq_S,0.1163
freq_K1,0.2863
freq_K2,0.4354
freq_O,0.1620
test1a_b_clade_min_p0.5,0.2874
test1a_r2_clade_min_p0.5,0.0361
test1a_b_mut_min_p0.5,0.3835
test1a_r2_mut_min_p0.5,0.0050
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[49344275]
test1a_b_clade_min_p0.8,0.3354
test1a_r2_clade_min_p0.8,0.0361
test1a_b_mut_min_p0.8,0.4477
test1a_r2_mut_min_p0.8,0.0050
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[49344275]
test1a_b_clade_min_p0.9,0.3606
test1a_r2_clade_min_p0.9,0.0361
test1a_b_mut_min_p0.9,0.4812
test1a_r2_mut_min_p0.9,0.0050
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[49344275]
test1a_b_clade_min_p0.95,0.3813
test1a_r2_clade_min_p0.95,0.0361
test1a_b_mut_min_p0.95,0.5089
test1a_r2_mut_min_p0.95,0.0633
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[49344275]
test1b_b_min,0.0111
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4133
