Variable,Value
snp1,chr22:21731472
snp2,chr22:21737727
snp3,chr22:21740575
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.4026
interaction_effect_size,0.1247
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,21322783
searchrange_chr22_end,22402646
freq_snp1,0.7654
freq_snp2,0.2097
freq_S,0.1531
freq_K1,0.6123
freq_K2,0.0567
freq_O,0.1779
test1a_b_clade_min_p0.5,0.2407
test1a_r2_clade_min_p0.5,0.0791
test1a_b_mut_min_p0.5,0.2514
test1a_r2_mut_min_p0.5,0.0790
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[21740694]
test1a_b_clade_min_p0.8,0.2819
test1a_r2_clade_min_p0.8,0.0791
test1a_b_mut_min_p0.8,0.2945
test1a_r2_mut_min_p0.8,0.0790
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[21740694]
test1a_b_clade_min_p0.9,0.3034
test1a_r2_clade_min_p0.9,0.0791
test1a_b_mut_min_p0.9,0.3170
test1a_r2_mut_min_p0.9,0.0790
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[21740694]
test1a_b_clade_min_p0.95,0.3212
test1a_r2_clade_min_p0.95,0.0791
test1a_b_mut_min_p0.95,0.3355
test1a_r2_mut_min_p0.95,0.0790
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[21740694]
test1b_b_min,0.0728
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4450
