Variable,Value
snp1,chr22:35529940
snp2,chr22:35530831
snp3,chr22:35638982
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.1072
interaction_effect_size,0.1430
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,34495798
searchrange_chr22_end,35906774
freq_snp1,0.6074
freq_snp2,0.7266
freq_S,0.3817
freq_K1,0.2256
freq_K2,0.3449
freq_O,0.0477
test1a_b_clade_min_p0.5,0.2106
test1a_r2_clade_min_p0.5,0.0111
test1a_b_mut_min_p0.5,0.2995
test1a_r2_mut_min_p0.5,0.0010
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[35539329]
test1a_b_clade_min_p0.8,0.2467
test1a_r2_clade_min_p0.8,0.0111
test1a_b_mut_min_p0.8,0.3507
test1a_r2_mut_min_p0.8,0.0010
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[35539329]
test1a_b_clade_min_p0.9,0.2655
test1a_r2_clade_min_p0.9,0.0111
test1a_b_mut_min_p0.9,0.3775
test1a_r2_mut_min_p0.9,0.0010
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[35539329]
test1a_b_clade_min_p0.95,0.2810
test1a_r2_clade_min_p0.95,0.0111
test1a_b_mut_min_p0.95,0.3996
test1a_r2_mut_min_p0.95,0.0010
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[35539329]
test1b_b_min,0.0081
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4242
