Variable,Value
snp1,chr22:44581496
snp2,chr22:44675744
snp3,chr22:44661710
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.4673
interaction_effect_size,0.1322
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,44413189
searchrange_chr22_end,44825961
freq_snp1,0.4314
freq_snp2,0.7604
freq_S,0.3588
freq_K1,0.0726
freq_K2,0.4016
freq_O,0.1670
test1a_b_clade_min_p0.5,0.4071
test1a_r2_clade_min_p0.5,0.2870
test1a_b_mut_min_p0.5,0.4493
test1a_r2_mut_min_p0.5,0.2545
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[44682943]
test1a_b_clade_min_p0.8,0.4749
test1a_r2_clade_min_p0.8,0.2870
test1a_b_mut_min_p0.8,0.5242
test1a_r2_mut_min_p0.8,0.2545
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[44682943]
test1a_b_clade_min_p0.9,0.5104
test1a_r2_clade_min_p0.9,0.2870
test1a_b_mut_min_p0.9,0.5633
test1a_r2_mut_min_p0.9,0.2545
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[44682943]
test1a_b_clade_min_p0.95,0.5397
test1a_r2_clade_min_p0.95,0.2870
test1a_b_mut_min_p0.95,0.5956
test1a_r2_mut_min_p0.95,0.2545
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[44682943]
test1b_b_min,0.0334
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4705
