Variable,Value
snp1,chr22:43853652
snp2,chr22:43888095
snp3,chr22:43903502
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,-5.0357
interaction_effect_size,-0.0909
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,43357376
searchrange_chr22_end,44470401
freq_snp1,0.2614
freq_snp2,0.1252
freq_S,0.0924
freq_K1,0.1690
freq_K2,0.0328
freq_O,0.7058
test1a_b_clade_min_p0.5,0.2352
test1a_r2_clade_min_p0.5,0.6905
test1a_b_mut_min_p0.5,0.2566
test1a_r2_mut_min_p0.5,0.0010
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[43932239]
test1a_b_clade_min_p0.8,0.2755
test1a_r2_clade_min_p0.8,0.6905
test1a_b_mut_min_p0.8,0.3005
test1a_r2_mut_min_p0.8,0.0010
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[43932239]
test1a_b_clade_min_p0.9,0.2965
test1a_r2_clade_min_p0.9,0.6905
test1a_b_mut_min_p0.9,0.3234
test1a_r2_mut_min_p0.9,0.0010
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[43932239]
test1a_b_clade_min_p0.95,0.3138
test1a_r2_clade_min_p0.95,0.6905
test1a_b_mut_min_p0.95,0.3423
test1a_r2_mut_min_p0.95,0.0010
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[43932239]
test1b_b_min,0.0054
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.5377
