Variable,Value
snp1,chr22:18013810
snp2,chr22:18023412
snp3,chr22:17995531
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.5838
interaction_effect_size,0.1048
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,17782610
searchrange_chr22_end,18493644
freq_snp1,0.3459
freq_snp2,0.4801
freq_S,0.0457
freq_K1,0.3002
freq_K2,0.4344
freq_O,0.2197
test1a_b_clade_min_p0.5,0.1840
test1a_r2_clade_min_p0.5,0.0368
test1a_b_mut_min_p0.5,0.1840
test1a_r2_mut_min_p0.5,0.0368
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[18024634]
test1a_b_clade_min_p0.8,0.2154
test1a_r2_clade_min_p0.8,0.0368
test1a_b_mut_min_p0.8,0.2154
test1a_r2_mut_min_p0.8,0.0368
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[18024634]
test1a_b_clade_min_p0.9,0.2318
test1a_r2_clade_min_p0.9,0.0368
test1a_b_mut_min_p0.9,0.2318
test1a_r2_mut_min_p0.9,0.0368
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[18024634]
test1a_b_clade_min_p0.95,0.2454
test1a_r2_clade_min_p0.95,0.0368
test1a_b_mut_min_p0.95,0.2454
test1a_r2_mut_min_p0.95,0.0368
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[18024634]
test1b_b_min,0.1362
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4365
