Variable,Value
snp1,chr22:32861323
snp2,chr22:33044641
snp3,chr22:32952994
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.1855
interaction_effect_size,0.0688
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,32162096
searchrange_chr22_end,33679620
freq_snp1,0.2833
freq_snp2,0.2366
freq_S,0.0666
freq_K1,0.2167
freq_K2,0.1700
freq_O,0.5467
test1a_b_clade_min_p0.5,0.5628
test1a_r2_clade_min_p0.5,0.1187
test1a_b_mut_min_p0.5,0.5997
test1a_r2_mut_min_p0.5,0.1206
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[32952994]
test1a_b_clade_min_p0.8,0.6589
test1a_r2_clade_min_p0.8,0.1187
test1a_b_mut_min_p0.8,0.7020
test1a_r2_mut_min_p0.8,0.1206
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[32952994]
test1a_b_clade_min_p0.9,0.7091
test1a_r2_clade_min_p0.9,0.1187
test1a_b_mut_min_p0.9,0.7555
test1a_r2_mut_min_p0.9,0.1206
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[32952994]
test1a_b_clade_min_p0.95,0.7505
test1a_r2_clade_min_p0.95,0.1187
test1a_b_mut_min_p0.95,0.7997
test1a_r2_mut_min_p0.95,0.1206
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[32952994]
test1b_b_min,0.0289
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4961
