Variable,Value
snp1,chr22:37978991
snp2,chr22:37980181
snp3,chr22:38075493
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.7992
interaction_effect_size,0.0717
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,37688073
searchrange_chr22_end,39303829
freq_snp1,0.5994
freq_snp2,0.2256
freq_S,0.0646
freq_K1,0.5348
freq_K2,0.1610
freq_O,0.2396
test1a_b_clade_min_p0.5,0.2016
test1a_r2_clade_min_p0.5,0.0781
test1a_b_mut_min_p0.5,0.2034
test1a_r2_mut_min_p0.5,0.0820
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[38019715, 38021190, 38041740, 38015246, 38015759, 38001623, 38042329, 38053275, 38000221, 38008737, 38006436, 37994856, 38029800, 38053169, 38039733, 38046325, 37995004, 38013247]"
test1a_b_clade_min_p0.8,0.2363
test1a_r2_clade_min_p0.8,0.0781
test1a_b_mut_min_p0.8,0.2384
test1a_r2_mut_min_p0.8,0.0820
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[38019715, 38021190, 38041740, 38015246, 38015759, 38001623, 38042329, 38053275, 38000221, 38008737, 38006436, 37994856, 38029800, 38053169, 38039733, 38046325, 37995004, 38013247]"
test1a_b_clade_min_p0.9,0.2544
test1a_r2_clade_min_p0.9,0.0781
test1a_b_mut_min_p0.9,0.2566
test1a_r2_mut_min_p0.9,0.0820
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[38019715, 38021190, 38041740, 38015246, 38015759, 38001623, 38042329, 38053275, 38000221, 38008737, 38006436, 37994856, 38029800, 38053169, 38039733, 38046325, 37995004, 38013247]"
test1a_b_clade_min_p0.95,0.2694
test1a_r2_clade_min_p0.95,0.0781
test1a_b_mut_min_p0.95,0.2717
test1a_r2_mut_min_p0.95,0.0820
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[38019715, 38021190, 38041740, 38015246, 38015759, 38001623, 38042329, 38053275, 38000221, 38008737, 38006436, 37994856, 38029800, 38053169, 38039733, 38046325, 37995004, 38013247]"
test1b_b_min,0.0372
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4183
