Variable,Value
snp1,chr22:34027739
snp2,chr22:34048774
snp3,chr22:34030479
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.9215
interaction_effect_size,0.1973
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,33580995
searchrange_chr22_end,34800099
freq_snp1,0.9175
freq_snp2,0.8052
freq_S,0.7694
freq_K1,0.1481
freq_K2,0.0358
freq_O,0.0467
test1a_b_clade_min_p0.5,0.2167
test1a_r2_clade_min_p0.5,0.0018
test1a_b_mut_min_p0.5,0.2167
test1a_r2_mut_min_p0.5,0.0018
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[34040273, 34035186, 34041654, 34030350]"
test1a_b_clade_min_p0.8,0.2541
test1a_r2_clade_min_p0.8,0.0018
test1a_b_mut_min_p0.8,0.2541
test1a_r2_mut_min_p0.8,0.0018
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[34040273, 34035186, 34041654, 34030350]"
test1a_b_clade_min_p0.9,0.2736
test1a_r2_clade_min_p0.9,0.0018
test1a_b_mut_min_p0.9,0.2736
test1a_r2_mut_min_p0.9,0.0018
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[34040273, 34035186, 34041654, 34030350]"
test1a_b_clade_min_p0.95,0.2897
test1a_r2_clade_min_p0.95,0.0018
test1a_b_mut_min_p0.95,0.2897
test1a_r2_mut_min_p0.95,0.0018
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[34040273, 34035186, 34041654, 34030350]"
test1b_b_min,0.0461
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4912
