Variable,Value
snp1,chr22:46454593
snp2,chr22:46572332
snp3,chr22:46569051
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.0578
interaction_effect_size,0.0697
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,45914974
searchrange_chr22_end,46940768
freq_snp1,0.0447
freq_snp2,0.1243
freq_S,0.0189
freq_K1,0.0258
freq_K2,0.1054
freq_O,0.8499
test1a_b_clade_min_p0.5,0.2908
test1a_r2_clade_min_p0.5,0.0004
test1a_b_mut_min_p0.5,0.3550
test1a_r2_mut_min_p0.5,0.0002
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[46456843]
test1a_b_clade_min_p0.8,0.3404
test1a_r2_clade_min_p0.8,0.0004
test1a_b_mut_min_p0.8,0.4156
test1a_r2_mut_min_p0.8,0.0002
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[46456843]
test1a_b_clade_min_p0.9,0.3664
test1a_r2_clade_min_p0.9,0.0004
test1a_b_mut_min_p0.9,0.4473
test1a_r2_mut_min_p0.9,0.0002
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[46456843]
test1a_b_clade_min_p0.95,0.3878
test1a_r2_clade_min_p0.95,0.0004
test1a_b_mut_min_p0.95,0.4735
test1a_r2_mut_min_p0.95,0.0002
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[46456843]
test1b_b_min,0.0074
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.6324
