Variable,Value
snp1,chr22:26804441
snp2,chr22:26845866
snp3,chr22:26857146
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.4036
interaction_effect_size,0.1461
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,26469057
searchrange_chr22_end,27211848
freq_snp1,0.8191
freq_snp2,0.7952
freq_S,0.6809
freq_K1,0.1382
freq_K2,0.1143
freq_O,0.0666
test1a_b_clade_min_p0.5,0.2492
test1a_r2_clade_min_p0.5,0.0076
test1a_b_mut_min_p0.5,0.2492
test1a_r2_mut_min_p0.5,0.0076
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[26850112]
test1a_b_clade_min_p0.8,0.2918
test1a_r2_clade_min_p0.8,0.0076
test1a_b_mut_min_p0.8,0.2918
test1a_r2_mut_min_p0.8,0.0076
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[26850112]
test1a_b_clade_min_p0.9,0.3141
test1a_r2_clade_min_p0.9,0.0076
test1a_b_mut_min_p0.9,0.3141
test1a_r2_mut_min_p0.9,0.0076
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[26850112]
test1a_b_clade_min_p0.95,0.3325
test1a_r2_clade_min_p0.95,0.0076
test1a_b_mut_min_p0.95,0.3325
test1a_r2_mut_min_p0.95,0.0076
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[26850112]
test1b_b_min,0.0245
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4399
