Variable,Value
snp1,chr22:33095985
snp2,chr22:33135591
snp3,chr22:33289683
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.1064
interaction_effect_size,0.0706
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,32821685
searchrange_chr22_end,33700302
freq_snp1,0.6819
freq_snp2,0.0944
freq_S,0.0368
freq_K1,0.6451
freq_K2,0.0577
freq_O,0.2604
test1a_b_clade_min_p0.5,0.2116
test1a_r2_clade_min_p0.5,0.0022
test1a_b_mut_min_p0.5,0.2149
test1a_r2_mut_min_p0.5,0.0023
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[33143833]
test1a_b_clade_min_p0.8,0.2480
test1a_r2_clade_min_p0.8,0.0022
test1a_b_mut_min_p0.8,0.2518
test1a_r2_mut_min_p0.8,0.0023
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[33143833]
test1a_b_clade_min_p0.9,0.2670
test1a_r2_clade_min_p0.9,0.0022
test1a_b_mut_min_p0.9,0.2711
test1a_r2_mut_min_p0.9,0.0023
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[33143833]
test1a_b_clade_min_p0.95,0.2827
test1a_r2_clade_min_p0.95,0.0022
test1a_b_mut_min_p0.95,0.2870
test1a_r2_mut_min_p0.95,0.0023
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[33143833]
test1b_b_min,0.0088
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.5683
