Variable,Value
snp1,chr22:20284816
snp2,chr22:20403055
snp3,chr22:20379483
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.1661
interaction_effect_size,0.0744
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,19952765
searchrange_chr22_end,20711615
freq_snp1,0.2167
freq_snp2,0.0736
freq_S,0.0338
freq_K1,0.1829
freq_K2,0.0398
freq_O,0.7435
test1a_b_clade_min_p0.5,0.3910
test1a_r2_clade_min_p0.5,0.0036
test1a_b_mut_min_p0.5,0.4961
test1a_r2_mut_min_p0.5,0.0022
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[20415065, 20409322, 20410787, 20411658]"
test1a_b_clade_min_p0.8,0.4561
test1a_r2_clade_min_p0.8,0.0036
test1a_b_mut_min_p0.8,0.5787
test1a_r2_mut_min_p0.8,0.0022
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[20415065, 20409322, 20410787, 20411658]"
test1a_b_clade_min_p0.9,0.4902
test1a_r2_clade_min_p0.9,0.0036
test1a_b_mut_min_p0.9,0.6219
test1a_r2_mut_min_p0.9,0.0022
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[20415065, 20409322, 20410787, 20411658]"
test1a_b_clade_min_p0.95,0.5183
test1a_r2_clade_min_p0.95,0.0036
test1a_b_mut_min_p0.95,0.6576
test1a_r2_mut_min_p0.95,0.0022
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[20415065, 20409322, 20410787, 20411658]"
test1b_b_min,0.0089
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.6369
