Variable,Value
snp1,chr22:47831245
snp2,chr22:47935893
snp3,chr22:47788317
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.2978
interaction_effect_size,0.0622
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,47495600
searchrange_chr22_end,48292621
freq_snp1,0.2038
freq_snp2,0.3847
freq_S,0.0437
freq_K1,0.1600
freq_K2,0.3410
freq_O,0.4553
test1a_b_clade_min_p0.5,0.2182
test1a_r2_clade_min_p0.5,0.0063
test1a_b_mut_min_p0.5,0.2208
test1a_r2_mut_min_p0.5,0.0065
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[47837904]
test1a_b_clade_min_p0.8,0.2557
test1a_r2_clade_min_p0.8,0.0063
test1a_b_mut_min_p0.8,0.2588
test1a_r2_mut_min_p0.8,0.0065
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[47837904]
test1a_b_clade_min_p0.9,0.2753
test1a_r2_clade_min_p0.9,0.0063
test1a_b_mut_min_p0.9,0.2786
test1a_r2_mut_min_p0.9,0.0065
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[47837904]
test1a_b_clade_min_p0.95,0.2915
test1a_r2_clade_min_p0.95,0.0063
test1a_b_mut_min_p0.95,0.2950
test1a_r2_mut_min_p0.95,0.0065
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[47837904]
test1b_b_min,0.0177
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.5065
