Variable,Value
snp1,chr22:26662020
snp2,chr22:26664037
snp3,chr22:26627289
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.8603
interaction_effect_size,0.0952
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,26328761
searchrange_chr22_end,27117765
freq_snp1,0.7793
freq_snp2,0.0666
freq_S,0.0358
freq_K1,0.7435
freq_K2,0.0308
freq_O,0.1899
test1a_b_clade_min_p0.5,0.2298
test1a_r2_clade_min_p0.5,0.0000
test1a_b_mut_min_p0.5,0.2584
test1a_r2_mut_min_p0.5,0.8394
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[26662695]
test1a_b_clade_min_p0.8,0.2690
test1a_r2_clade_min_p0.8,0.0000
test1a_b_mut_min_p0.8,0.3025
test1a_r2_mut_min_p0.8,0.8394
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[26662695]
test1a_b_clade_min_p0.9,0.2895
test1a_r2_clade_min_p0.9,0.0000
test1a_b_mut_min_p0.9,0.3256
test1a_r2_mut_min_p0.9,0.8394
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[26662695]
test1a_b_clade_min_p0.95,0.3064
test1a_r2_clade_min_p0.95,0.0000
test1a_b_mut_min_p0.95,0.3446
test1a_r2_mut_min_p0.95,0.8394
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[26662695]
test1b_b_min,0.0434
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.5935
