Variable,Value
snp1,chr22:20726607
snp2,chr22:20848354
snp3,chr22:20866005
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,4.9522
interaction_effect_size,0.0758
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,20441660
searchrange_chr22_end,21318928
freq_snp1,0.6590
freq_snp2,0.1581
freq_S,0.0865
freq_K1,0.5726
freq_K2,0.0716
freq_O,0.2694
test1a_b_clade_min_p0.5,0.3605
test1a_r2_clade_min_p0.5,0.0018
test1a_b_mut_min_p0.5,0.3651
test1a_r2_mut_min_p0.5,0.0017
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[20874546]
test1a_b_clade_min_p0.8,0.4219
test1a_r2_clade_min_p0.8,0.0018
test1a_b_mut_min_p0.8,0.4272
test1a_r2_mut_min_p0.8,0.0017
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[20874546]
test1a_b_clade_min_p0.9,0.4539
test1a_r2_clade_min_p0.9,0.0018
test1a_b_mut_min_p0.9,0.4597
test1a_r2_mut_min_p0.9,0.0017
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[20874546]
test1a_b_clade_min_p0.95,0.4804
test1a_r2_clade_min_p0.95,0.0018
test1a_b_mut_min_p0.95,0.4865
test1a_r2_mut_min_p0.95,0.0017
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[20874546]
test1b_b_min,0.0004
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4992
