Variable,Value
snp1,chr22:19270799
snp2,chr22:19277240
snp3,chr22:19468340
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.2167
interaction_effect_size,0.0973
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,18827436
searchrange_chr22_end,19731093
freq_snp1,0.0994
freq_snp2,0.0537
freq_S,0.0308
freq_K1,0.0686
freq_K2,0.0229
freq_O,0.8777
test1a_b_clade_min_p0.5,0.2192
test1a_r2_clade_min_p0.5,0.0017
test1a_b_mut_min_p0.5,0.2470
test1a_r2_mut_min_p0.5,0.0022
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[19354316]
test1a_b_clade_min_p0.8,0.2572
test1a_r2_clade_min_p0.8,0.0017
test1a_b_mut_min_p0.8,0.2899
test1a_r2_mut_min_p0.8,0.0022
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[19354316]
test1a_b_clade_min_p0.9,0.2771
test1a_r2_clade_min_p0.9,0.0017
test1a_b_mut_min_p0.9,0.3123
test1a_r2_mut_min_p0.9,0.0022
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[19354316]
test1a_b_clade_min_p0.95,0.2935
test1a_r2_clade_min_p0.95,0.0017
test1a_b_mut_min_p0.95,0.3308
test1a_r2_mut_min_p0.95,0.0022
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[19354316]
test1b_b_min,0.0166
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4801
