Variable,Value
snp1,chr22:27160770
snp2,chr22:27207719
snp3,chr22:27202601
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.9191
interaction_effect_size,0.0790
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,26718978
searchrange_chr22_end,27405735
freq_snp1,0.0746
freq_snp2,0.2406
freq_S,0.0378
freq_K1,0.0368
freq_K2,0.2028
freq_O,0.7227
test1a_b_clade_min_p0.5,0.3454
test1a_r2_clade_min_p0.5,0.0000
test1a_b_mut_min_p0.5,0.4661
test1a_r2_mut_min_p0.5,0.0179
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[27202601]
test1a_b_clade_min_p0.8,0.4038
test1a_r2_clade_min_p0.8,0.0000
test1a_b_mut_min_p0.8,0.5449
test1a_r2_mut_min_p0.8,0.0179
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[27202601]
test1a_b_clade_min_p0.9,0.4343
test1a_r2_clade_min_p0.9,0.0000
test1a_b_mut_min_p0.9,0.5861
test1a_r2_mut_min_p0.9,0.0179
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[27202601]
test1a_b_clade_min_p0.95,0.4595
test1a_r2_clade_min_p0.95,0.0000
test1a_b_mut_min_p0.95,0.6202
test1a_r2_mut_min_p0.95,0.0179
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[27202601]
test1b_b_min,0.0653
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.6257
