Variable,Value
snp1,chr22:18613493
snp2,chr22:18681856
snp3,chr22:18675101
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,-5.2323
interaction_effect_size,-0.1526
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,18270763
searchrange_chr22_end,18822174
freq_snp1,0.8907
freq_snp2,0.1590
freq_S,0.1412
freq_K1,0.7495
freq_K2,0.0179
freq_O,0.0915
test1a_b_clade_min_p0.5,0.2367
test1a_r2_clade_min_p0.5,0.0376
test1a_b_mut_min_p0.5,0.2574
test1a_r2_mut_min_p0.5,0.0270
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[18691152]
test1a_b_clade_min_p0.8,0.2756
test1a_r2_clade_min_p0.8,0.0376
test1a_b_mut_min_p0.8,0.2998
test1a_r2_mut_min_p0.8,0.0270
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[18691152]
test1a_b_clade_min_p0.9,0.2960
test1a_r2_clade_min_p0.9,0.0376
test1a_b_mut_min_p0.9,0.3220
test1a_r2_mut_min_p0.9,0.0270
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[18691152]
test1a_b_clade_min_p0.95,0.3128
test1a_r2_clade_min_p0.95,0.0376
test1a_b_mut_min_p0.95,0.3402
test1a_r2_mut_min_p0.95,0.0270
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[18691152]
test1b_b_min,0.0055
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.7061
