Variable,Value
snp1,chr22:20540977
snp2,chr22:20547050
snp3,chr22:20555686
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.5000
interaction_effect_size,0.0985
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,20276242
searchrange_chr22_end,20950161
freq_snp1,0.0706
freq_snp2,0.6859
freq_S,0.0457
freq_K1,0.0249
freq_K2,0.6402
freq_O,0.2893
test1a_b_clade_min_p0.5,0.2340
test1a_r2_clade_min_p0.5,0.7554
test1a_b_mut_min_p0.5,0.2882
test1a_r2_mut_min_p0.5,0.0012
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[20552715]
test1a_b_clade_min_p0.8,0.2730
test1a_r2_clade_min_p0.8,0.7554
test1a_b_mut_min_p0.8,0.3361
test1a_r2_mut_min_p0.8,0.0012
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[20552715]
test1a_b_clade_min_p0.9,0.2933
test1a_r2_clade_min_p0.9,0.7554
test1a_b_mut_min_p0.9,0.3612
test1a_r2_mut_min_p0.9,0.0012
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[20552715]
test1a_b_clade_min_p0.95,0.3102
test1a_r2_clade_min_p0.95,0.7554
test1a_b_mut_min_p0.95,0.3819
test1a_r2_mut_min_p0.95,0.0012
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[20552715]
test1b_b_min,0.0206
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.6285
