Variable,Value
snp1,chr22:16260773
snp2,chr22:16268966
snp3,chr22:16262431
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.7663
interaction_effect_size,0.0996
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,0
searchrange_chr22_end,17190845
freq_snp1,0.7913
freq_snp2,0.1670
freq_S,0.0527
freq_K1,0.7386
freq_K2,0.1143
freq_O,0.0944
test1a_b_clade_min_p0.5,0.2649
test1a_r2_clade_min_p0.5,0.0073
test1a_b_mut_min_p0.5,0.2970
test1a_r2_mut_min_p0.5,0.0048
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[16262431]
test1a_b_clade_min_p0.8,0.3097
test1a_r2_clade_min_p0.8,0.0073
test1a_b_mut_min_p0.8,0.3472
test1a_r2_mut_min_p0.8,0.0048
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[16262431]
test1a_b_clade_min_p0.9,0.3331
test1a_r2_clade_min_p0.9,0.0073
test1a_b_mut_min_p0.9,0.3734
test1a_r2_mut_min_p0.9,0.0048
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[16262431]
test1a_b_clade_min_p0.95,0.3524
test1a_r2_clade_min_p0.95,0.0073
test1a_b_mut_min_p0.95,0.3951
test1a_r2_mut_min_p0.95,0.0048
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[16262431]
test1b_b_min,0.0952
test2_span_lt_effectsize_chr22,16051347
test2_total_span_lt_effectsize,16051347
test2_overall_min_b,0.0000
