Variable,Value
snp1,chr22:39364533
snp2,chr22:39366250
snp3,chr22:39370746
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.7146
interaction_effect_size,0.0642
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,38685302
searchrange_chr22_end,39952989
freq_snp1,0.2922
freq_snp2,0.3917
freq_S,0.0288
freq_K1,0.2634
freq_K2,0.3628
freq_O,0.3449
test1a_b_clade_min_p0.5,0.2082
test1a_r2_clade_min_p0.5,0.6834
test1a_b_mut_min_p0.5,0.2262
test1a_r2_mut_min_p0.5,0.5791
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[39404398]
test1a_b_clade_min_p0.8,0.2439
test1a_r2_clade_min_p0.8,0.6834
test1a_b_mut_min_p0.8,0.2650
test1a_r2_mut_min_p0.8,0.5791
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[39404398]
test1a_b_clade_min_p0.9,0.2626
test1a_r2_clade_min_p0.9,0.6834
test1a_b_mut_min_p0.9,0.2853
test1a_r2_mut_min_p0.9,0.5791
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[39404398]
test1a_b_clade_min_p0.95,0.2780
test1a_r2_clade_min_p0.95,0.6834
test1a_b_mut_min_p0.95,0.3020
test1a_r2_mut_min_p0.95,0.5791
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[39404398]
test1b_b_min,0.0342
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4944
