Variable,Value
snp1,chr22:26799760
snp2,chr22:26991458
snp3,chr22:26990348
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.4940
interaction_effect_size,0.1222
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,26469012
searchrange_chr22_end,27229671
freq_snp1,0.7425
freq_snp2,0.0726
freq_S,0.0527
freq_K1,0.6899
freq_K2,0.0199
freq_O,0.2376
test1a_b_clade_min_p0.5,0.2565
test1a_r2_clade_min_p0.5,0.0660
test1a_b_mut_min_p0.5,0.2565
test1a_r2_mut_min_p0.5,0.0660
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[26925110]
test1a_b_clade_min_p0.8,0.3003
test1a_r2_clade_min_p0.8,0.0660
test1a_b_mut_min_p0.8,0.3003
test1a_r2_mut_min_p0.8,0.0660
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[26925110]
test1a_b_clade_min_p0.9,0.3232
test1a_r2_clade_min_p0.9,0.0660
test1a_b_mut_min_p0.9,0.3232
test1a_r2_mut_min_p0.9,0.0660
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[26925110]
test1a_b_clade_min_p0.95,0.3421
test1a_r2_clade_min_p0.95,0.0660
test1a_b_mut_min_p0.95,0.3421
test1a_r2_mut_min_p0.95,0.0660
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[26925110]
test1b_b_min,0.0291
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.6861
