Variable,Value
snp1,chr22:34536524
snp2,chr22:34750184
snp3,chr22:34676373
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.3941
interaction_effect_size,0.0626
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,33967147
searchrange_chr22_end,35745483
freq_snp1,0.1054
freq_snp2,0.2694
freq_S,0.0209
freq_K1,0.0845
freq_K2,0.2485
freq_O,0.6461
test1a_b_clade_min_p0.5,0.2431
test1a_r2_clade_min_p0.5,0.0010
test1a_b_mut_min_p0.5,0.2700
test1a_r2_mut_min_p0.5,0.0005
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[34645212]
test1a_b_clade_min_p0.8,0.2857
test1a_r2_clade_min_p0.8,0.0010
test1a_b_mut_min_p0.8,0.3173
test1a_r2_mut_min_p0.8,0.0005
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[34645212]
test1a_b_clade_min_p0.9,0.3080
test1a_r2_clade_min_p0.9,0.0010
test1a_b_mut_min_p0.9,0.3420
test1a_r2_mut_min_p0.9,0.0005
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[34645212]
test1a_b_clade_min_p0.95,0.3264
test1a_r2_clade_min_p0.95,0.0010
test1a_b_mut_min_p0.95,0.3624
test1a_r2_mut_min_p0.95,0.0005
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[34645212]
test1b_b_min,0.0299
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.6917
