Variable,Value
snp1,chr22:40102249
snp2,chr22:40413736
snp3,chr22:40240225
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,4.8593
interaction_effect_size,0.0609
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39574027
searchrange_chr22_end,43157633
freq_snp1,0.0934
freq_snp2,0.4304
freq_S,0.0308
freq_K1,0.0626
freq_K2,0.3996
freq_O,0.5070
test1a_b_clade_min_p0.5,0.2767
test1a_r2_clade_min_p0.5,0.0000
test1a_b_mut_min_p0.5,0.2974
test1a_r2_mut_min_p0.5,0.0015
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[40321731]
test1a_b_clade_min_p0.8,0.3247
test1a_r2_clade_min_p0.8,0.0000
test1a_b_mut_min_p0.8,0.3490
test1a_r2_mut_min_p0.8,0.0015
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[40321731]
test1a_b_clade_min_p0.9,0.3498
test1a_r2_clade_min_p0.9,0.0000
test1a_b_mut_min_p0.9,0.3760
test1a_r2_mut_min_p0.9,0.0015
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[40321731]
test1a_b_clade_min_p0.95,0.3705
test1a_r2_clade_min_p0.95,0.0000
test1a_b_mut_min_p0.95,0.3983
test1a_r2_mut_min_p0.95,0.0015
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[40321731]
test1b_b_min,0.0004
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.6359
