Variable,Value
snp1,chr22:44096437
snp2,chr22:44228452
snp3,chr22:44291372
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.5020
interaction_effect_size,0.0814
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,43502905
searchrange_chr22_end,44495718
freq_snp1,0.2654
freq_snp2,0.3330
freq_S,0.1133
freq_K1,0.1521
freq_K2,0.2197
freq_O,0.5149
test1a_b_clade_min_p0.5,0.2940
test1a_r2_clade_min_p0.5,0.0142
test1a_b_mut_min_p0.5,0.3460
test1a_r2_mut_min_p0.5,0.0093
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[44123467]
test1a_b_clade_min_p0.8,0.3437
test1a_r2_clade_min_p0.8,0.0142
test1a_b_mut_min_p0.8,0.4044
test1a_r2_mut_min_p0.8,0.0093
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[44123467]
test1a_b_clade_min_p0.9,0.3696
test1a_r2_clade_min_p0.9,0.0142
test1a_b_mut_min_p0.9,0.4349
test1a_r2_mut_min_p0.9,0.0093
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[44123467]
test1a_b_clade_min_p0.95,0.3910
test1a_r2_clade_min_p0.95,0.0142
test1a_b_mut_min_p0.95,0.4601
test1a_r2_mut_min_p0.95,0.0093
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[44123467]
test1b_b_min,0.0304
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3887
