Variable,Value
snp1,chr22:20657332
snp2,chr22:20665251
snp3,chr22:20656827
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.2371
interaction_effect_size,0.0941
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,20349485
searchrange_chr22_end,20966439
freq_snp1,0.2594
freq_snp2,0.5119
freq_S,0.1680
freq_K1,0.0915
freq_K2,0.3439
freq_O,0.3966
test1a_b_clade_min_p0.5,0.2191
test1a_r2_clade_min_p0.5,0.0196
test1a_b_mut_min_p0.5,0.2439
test1a_r2_mut_min_p0.5,0.0120
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[20647232]
test1a_b_clade_min_p0.8,0.2559
test1a_r2_clade_min_p0.8,0.0196
test1a_b_mut_min_p0.8,0.2849
test1a_r2_mut_min_p0.8,0.0120
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[20647232]
test1a_b_clade_min_p0.9,0.2751
test1a_r2_clade_min_p0.9,0.0196
test1a_b_mut_min_p0.9,0.3063
test1a_r2_mut_min_p0.9,0.0120
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[20647232]
test1a_b_clade_min_p0.95,0.2910
test1a_r2_clade_min_p0.95,0.0196
test1a_b_mut_min_p0.95,0.3240
test1a_r2_mut_min_p0.95,0.0120
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[20647232]
test1b_b_min,0.0100
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.3790
