Variable,Value
snp1,chr22:21730068
snp2,chr22:21737277
snp3,chr22:21745061
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.8411
interaction_effect_size,0.0921
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,21322530
searchrange_chr22_end,22402610
freq_snp1,0.0775
freq_snp2,0.6511
freq_S,0.0427
freq_K1,0.0348
freq_K2,0.6083
freq_O,0.3141
test1a_b_clade_min_p0.5,0.2250
test1a_r2_clade_min_p0.5,0.0132
test1a_b_mut_min_p0.5,0.2363
test1a_r2_mut_min_p0.5,0.0136
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[21733980]
test1a_b_clade_min_p0.8,0.2636
test1a_r2_clade_min_p0.8,0.0132
test1a_b_mut_min_p0.8,0.2768
test1a_r2_mut_min_p0.8,0.0136
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[21733980]
test1a_b_clade_min_p0.9,0.2837
test1a_r2_clade_min_p0.9,0.0132
test1a_b_mut_min_p0.9,0.2979
test1a_r2_mut_min_p0.9,0.0136
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[21733980]
test1a_b_clade_min_p0.95,0.3003
test1a_r2_clade_min_p0.95,0.0132
test1a_b_mut_min_p0.95,0.3154
test1a_r2_mut_min_p0.95,0.0136
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[21733980]
test1b_b_min,0.0424
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.6048
