Variable,Value
snp1,chr22:23388406
snp2,chr22:23405362
snp3,chr22:23490019
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,4.9535
interaction_effect_size,0.1315
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,23132195
searchrange_chr22_end,23873824
freq_snp1,0.0815
freq_snp2,0.4930
freq_S,0.0746
freq_K1,0.0070
freq_K2,0.4185
freq_O,0.5000
test1a_b_clade_min_p0.5,0.1928
test1a_r2_clade_min_p0.5,0.0050
test1a_b_mut_min_p0.5,0.1928
test1a_r2_mut_min_p0.5,0.0050
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[23570456]
test1a_b_clade_min_p0.8,0.2261
test1a_r2_clade_min_p0.8,0.0050
test1a_b_mut_min_p0.8,0.2261
test1a_r2_mut_min_p0.8,0.0050
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[23570456]
test1a_b_clade_min_p0.9,0.2434
test1a_r2_clade_min_p0.9,0.0050
test1a_b_mut_min_p0.9,0.2434
test1a_r2_mut_min_p0.9,0.0050
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[23570456]
test1a_b_clade_min_p0.95,0.2578
test1a_r2_clade_min_p0.95,0.0050
test1a_b_mut_min_p0.95,0.2578
test1a_r2_mut_min_p0.95,0.0050
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[23570456]
test1b_b_min,0.0027
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,1.0070
