Variable,Value
snp1,chr22:42755820
snp2,chr22:42785780
snp3,chr22:42799588
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.8327
interaction_effect_size,0.1036
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,40092094
searchrange_chr22_end,43628276
freq_snp1,0.6998
freq_snp2,0.1004
freq_S,0.0616
freq_K1,0.6382
freq_K2,0.0388
freq_O,0.2614
test1a_b_clade_min_p0.5,0.2082
test1a_r2_clade_min_p0.5,0.0730
test1a_b_mut_min_p0.5,0.2108
test1a_r2_mut_min_p0.5,0.0730
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[42775407]
test1a_b_clade_min_p0.8,0.2441
test1a_r2_clade_min_p0.8,0.0730
test1a_b_mut_min_p0.8,0.2471
test1a_r2_mut_min_p0.8,0.0730
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[42775407]
test1a_b_clade_min_p0.9,0.2628
test1a_r2_clade_min_p0.9,0.0730
test1a_b_mut_min_p0.9,0.2661
test1a_r2_mut_min_p0.9,0.0730
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[42775407]
test1a_b_clade_min_p0.95,0.2783
test1a_r2_clade_min_p0.95,0.0730
test1a_b_mut_min_p0.95,0.2818
test1a_r2_mut_min_p0.95,0.0730
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[42775407]
test1b_b_min,0.0403
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.5320
