Variable,Value
snp1,chr22:40113130
snp2,chr22:40276402
snp3,chr22:40112627
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,-5.8345
interaction_effect_size,-0.1505
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39577399
searchrange_chr22_end,43022823
freq_snp1,0.7942
freq_snp2,0.7783
freq_S,0.6948
freq_K1,0.0994
freq_K2,0.0835
freq_O,0.1223
test1a_b_clade_min_p0.5,0.2090
test1a_r2_clade_min_p0.5,0.1531
test1a_b_mut_min_p0.5,0.2698
test1a_r2_mut_min_p0.5,0.0093
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[40260350]
test1a_b_clade_min_p0.8,0.2450
test1a_r2_clade_min_p0.8,0.1531
test1a_b_mut_min_p0.8,0.3163
test1a_r2_mut_min_p0.8,0.0093
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[40260350]
test1a_b_clade_min_p0.9,0.2638
test1a_r2_clade_min_p0.9,0.1531
test1a_b_mut_min_p0.9,0.3406
test1a_r2_mut_min_p0.9,0.0093
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[40260350]
test1a_b_clade_min_p0.95,0.2794
test1a_r2_clade_min_p0.95,0.1531
test1a_b_mut_min_p0.95,0.3607
test1a_r2_mut_min_p0.95,0.0093
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[40260350]
test1b_b_min,0.0408
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.4137
